"id","category","date","sold_or_return","product_id","product_name","unit_price","no_of_units","sales_price"
"21962","SHORT EATS","9/7/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"21963","SHORT EATS","9/7/2023","Sold","6020","CHICKEN BURGER","200","2","400"
"21964","SHORT EATS","9/7/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"21965","SHORT EATS","9/7/2023","Sold","6021","CHEESE CHICKEN BURGER","300","1","300"
"21966","SHORT EATS","9/7/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"21967","SHORT EATS","9/7/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"21968","SHORT EATS","9/11/2023","Sold","6020","CHICKEN BURGER","200","2","400"
"21969","SHORT EATS","9/11/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"21970","SHORT EATS","9/11/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"21971","SHORT EATS","9/11/2023","Sold","6219","CRISPY CHICKEN BUN","350","3","1050"
"21972","SHORT EATS","9/11/2023","Sold","6020","CHICKEN BURGER","200","2","400"
"21973","SHORT EATS","9/11/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"21974","SHORT EATS","9/11/2023","Sold","6204","OMLET BUN","200","1","200"
"21975","SHORT EATS","9/11/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"21976","SHORT EATS","9/11/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"21977","SHORT EATS","9/11/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"21978","SHORT EATS","9/11/2023","Sold","6214","CRISPY CHICKEN BURGER","350","1","350"
"21979","SHORT EATS","9/11/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"21980","SHORT EATS","9/11/2023","Sold","6401","JUMBO HOT DOG","250","3","750"
"21981","SHORT EATS","9/11/2023","Sold","6021","CHEESE CHICKEN BURGER","300","1","300"
"21982","SHORT EATS","9/12/2023","Sold","6021","CHEESE CHICKEN BURGER","300","2","600"
"21983","SHORT EATS","9/12/2023","Sold","6214","CRISPY CHICKEN BURGER","350","1","350"
"21984","SHORT EATS","9/12/2023","Sold","6204","OMLET BUN","200","1","200"
"21985","SHORT EATS","9/12/2023","Sold","6020","CHICKEN BURGER","200","2","400"
"21986","SHORT EATS","9/12/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"21987","SHORT EATS","9/12/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"21988","SHORT EATS","9/12/2023","Sold","6020","CHICKEN BURGER","200","2","400"
"21989","SHORT EATS","9/12/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"21990","SHORT EATS","9/12/2023","Sold","6021","CHEESE CHICKEN BURGER","300","1","300"
"21991","SHORT EATS","9/12/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"21992","SHORT EATS","9/12/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"21993","SHORT EATS","9/12/2023","Sold","6204","OMLET BUN","200","1","200"
"21994","SHORT EATS","9/12/2023","Sold","6401","JUMBO HOT DOG","250","2","500"
"21995","SHORT EATS","9/13/2023","Sold","6020","CHICKEN BURGER","200","2","400"
"21996","SHORT EATS","9/13/2023","Sold","6020","CHICKEN BURGER","200","2","400"
"21997","SHORT EATS","9/13/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"21998","SHORT EATS","9/13/2023","Sold","6204","OMLET BUN","200","1","200"
"21999","SHORT EATS","9/13/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"22000","SHORT EATS","9/13/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"22001","SHORT EATS","9/13/2023","Sold","6219","CRISPY CHICKEN BUN","350","1","350"
"22002","SHORT EATS","9/13/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"22003","SHORT EATS","9/13/2023","Sold","6219","CRISPY CHICKEN BUN","350","1","350"
"22004","SHORT EATS","9/13/2023","Sold","6020","CHICKEN BURGER","200","2","400"
"22005","SHORT EATS","9/13/2023","Sold","6021","CHEESE CHICKEN BURGER","300","2","600"
"22006","SHORT EATS","9/13/2023","Sold","6021","CHEESE CHICKEN BURGER","300","1","300"
"22007","SHORT EATS","9/13/2023","Sold","6021","CHEESE CHICKEN BURGER","300","1","300"
"22008","SHORT EATS","9/13/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"22009","SHORT EATS","9/13/2023","Sold","6021","CHEESE CHICKEN BURGER","300","1","300"
"22010","SHORT EATS","9/13/2023","Sold","6020","CHICKEN BURGER","200","3","600"
"22011","SHORT EATS","9/13/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"22012","SHORT EATS","9/13/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"22013","SHORT EATS","9/13/2023","Sold","6214","CRISPY CHICKEN BURGER","350","2","700"
"22014","SHORT EATS","9/14/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"22015","SHORT EATS","9/14/2023","Sold","6204","OMLET BUN","200","2","400"
"22016","SHORT EATS","9/14/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"22017","SHORT EATS","9/14/2023","Sold","6219","CRISPY CHICKEN BUN","350","2","700"
"22018","SHORT EATS","9/14/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"22019","SHORT EATS","9/14/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"22020","SHORT EATS","9/14/2023","Sold","6214","CRISPY CHICKEN BURGER","350","1","350"
"22021","SHORT EATS","9/14/2023","Sold","6020","CHICKEN BURGER","200","2","400"
"22022","SHORT EATS","9/14/2023","Sold","6214","CRISPY CHICKEN BURGER","350","2","700"
"22023","SHORT EATS","9/15/2023","Sold","6214","CRISPY CHICKEN BURGER","350","1","350"
"22024","SHORT EATS","9/15/2023","Sold","6020","CHICKEN BURGER","200","2","400"
"22025","SHORT EATS","9/15/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"22026","SHORT EATS","9/15/2023","Sold","6401","JUMBO HOT DOG","250","2","500"
"22027","SHORT EATS","9/15/2023","Sold","6214","CRISPY CHICKEN BURGER","350","2","700"
"22028","SHORT EATS","9/15/2023","Sold","6401","JUMBO HOT DOG","250","2","500"
"22029","SHORT EATS","9/15/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"22030","SHORT EATS","9/15/2023","Sold","6401","JUMBO HOT DOG","250","2","500"
"22031","SHORT EATS","9/15/2023","Sold","6214","CRISPY CHICKEN BURGER","350","1","350"
"22032","SHORT EATS","9/18/2023","Sold","6214","CRISPY CHICKEN BURGER","350","1","350"
"22033","SHORT EATS","9/18/2023","Sold","6021","CHEESE CHICKEN BURGER","300","1","300"
"22034","SHORT EATS","9/18/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"22035","SHORT EATS","9/18/2023","Sold","6021","CHEESE CHICKEN BURGER","300","1","300"
"22036","SHORT EATS","9/18/2023","Return","6020","Return-  CHICKEN BURGER","-200","1","-200"
"22037","SHORT EATS","9/18/2023","Sold","6020","CHICKEN BURGER","200","2","400"
"22038","SHORT EATS","9/18/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"22039","SHORT EATS","9/19/2023","Sold","6020","CHICKEN BURGER","200","2","400"
"22040","SHORT EATS","9/19/2023","Sold","6021","CHEESE CHICKEN BURGER","300","1","300"
"22041","SHORT EATS","9/19/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"22042","SHORT EATS","9/19/2023","Sold","6020","CHICKEN BURGER","200","2","400"
"22043","SHORT EATS","9/19/2023","Sold","6219","CRISPY CHICKEN BUN","350","1","350"
"22044","SHORT EATS","9/19/2023","Sold","6401","JUMBO HOT DOG","250","2","500"
"22045","SHORT EATS","9/19/2023","Sold","6021","CHEESE CHICKEN BURGER","300","1","300"
"22046","SHORT EATS","9/19/2023","Sold","6020","CHICKEN BURGER","200","2","400"
"22047","SHORT EATS","9/19/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"22048","SHORT EATS","9/19/2023","Sold","6021","CHEESE CHICKEN BURGER","300","1","300"
"22049","SHORT EATS","9/19/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"22050","SHORT EATS","9/19/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"22051","SHORT EATS","9/19/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"22052","SHORT EATS","9/19/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"22053","SHORT EATS","9/19/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"22054","SHORT EATS","9/19/2023","Sold","6214","CRISPY CHICKEN BURGER","350","1","350"
"22055","SHORT EATS","9/19/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"22056","SHORT EATS","9/19/2023","Sold","6401","JUMBO HOT DOG","250","2","500"
"22057","SHORT EATS","9/19/2023","Sold","6021","CHEESE CHICKEN BURGER","300","1","300"
"22058","SHORT EATS","9/20/2023","Sold","6204","OMLET BUN","200","1","200"
"22059","SHORT EATS","9/20/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"22060","SHORT EATS","9/20/2023","Sold","6021","CHEESE CHICKEN BURGER","300","2","600"
"22061","SHORT EATS","9/20/2023","Sold","6219","CRISPY CHICKEN BUN","350","1","350"
"22062","SHORT EATS","9/20/2023","Sold","6020","CHICKEN BURGER","200","2","400"
"22063","SHORT EATS","9/20/2023","Sold","6214","CRISPY CHICKEN BURGER","350","1","350"
"22064","SHORT EATS","9/20/2023","Sold","6021","CHEESE CHICKEN BURGER","300","1","300"
"22065","SHORT EATS","9/20/2023","Sold","6020","CHICKEN BURGER","200","1","200"
"22066","SHORT EATS","9/20/2023","Sold","6401","JUMBO HOT DOG","250","2","500"
"22067","SHORT EATS","9/20/2023","Sold","6020","CHICKEN BURGER","200","3","600"
"22068","SHORT EATS","9/20/2023","Sold","6401","JUMBO HOT DOG","250","1","250"
"22069","SHORT EATS","9/20/2023","Sold","6401","JUMBO HOT DOG","250","2","500"
